,Title,Publish_Date,Views,Likes,Comments,Identity
2552,인기있는 크레페 가게 모음 / popular crepe shop collection - street food,2022-01-19,16253997,42372,1046,야미보이 Yummyboy
2553,항아리 통삼겹살 바베큐 / korean style pot bbq - korean street food,2022-01-16,776871,10833,269,야미보이 Yummyboy
2554,넷플릭스 브레드이발소 수제캔디 만들기 / Bread BarberShop handmade candy making - korean street food,2022-01-13,792095,6866,157,야미보이 Yummyboy
2555,미국식 바베큐 샌드위치 / american style barbecue sandwich - korean street food,2022-01-10,3712104,46351,1804,야미보이 Yummyboy
2556,한국에서 가장 유명한 고추짬뽕! 160개 매장 / making the most famous spicy noodles - korean street food,2022-01-07,4646298,39930,1095,야미보이 Yummyboy
2557,퀄리티 높은 수제도넛 - 강남 / homemade donuts of high quality - korean street food,2022-01-05,310751,6736,203,야미보이 Yummyboy
2558,인기있는 시장통닭 닭강정 몰아보기 / popular fried chicken in the market,2022-01-02,9942668,16054,620,야미보이 Yummyboy
2559,인기있는 피자 햄버거 몰아보기! / Amazing Pizza Hamburger Dish!,2021-12-30,2752857,24515,728,야미보이 Yummyboy
2560,"일본 전통방식 라멘, 줄서서 먹는 곳 / Traditional Japanese Ramen made in 3 days",2021-12-28,347974,7634,222,야미보이 Yummyboy
2561,정통 아메리칸 핫도그! 미국 푸드트럭에서 시작된 곳 / american style hot dog sandwich - korean hot dog shop,2021-12-24,5866011,64722,2170,야미보이 Yummyboy
2562,미국식 수제버거! 베이컨 트리플 치즈버거 / American Style Bacon Triple Cheeseburger - Korean Street Food,2021-12-21,10734635,112007,2973,야미보이 Yummyboy
2563,누텔라 페스츄리 꽈배기 / Making Nutella Peanut Pastries - Bread Factory in Korea,2021-12-18,2515000,33824,570,야미보이 Yummyboy
2564,"최고 퀄리티! 레인보우 베이글 산도, 크림치즈 / fruit rainbow bagel, cream cheese - korean street food",2021-12-16,221002,4175,186,야미보이 Yummyboy
2565,직화그릴 수제 치즈버거 / grilled cheese burger - korean street food,2021-12-12,428051,7609,281,야미보이 Yummyboy
2566,베이컨 소스 마요네즈까지 만드는 진짜 수제버거! 두툼한 베이컨 패티 / bacon egg burger - korean street food,2021-12-09,460832,8033,321,야미보이 Yummyboy
2567,"줄서서 먹는 한국 길거리음식 몰아보기! / korean street food, people waiting in line!",2021-12-06,12645281,78372,2599,야미보이 Yummyboy
2568,치즈 토핑 무료! 24시 무인 라면 편의점 / automated ramen machine! ramen store - korean street food,2021-12-03,3254140,49843,2177,야미보이 Yummyboy
2569,재료듬뿍! 1500원 김밥 달인 / Amazing Kimbap Master - Korean Street Food,2021-11-30,623425,8171,289,야미보이 Yummyboy
2570,인기있는 계란 요리 몰아보기! / Amazing Egg Dish!,2021-11-27,18619034,90808,2412,야미보이 Yummyboy
2571,치즈폭탄! 꾸덕한 맥앤치즈버거 / cheese bomb! mac and cheese burger - korean street food,2021-11-25,3169095,55517,1257,야미보이 Yummyboy
2572,반죽부터 소스까지! 피자 달인이 만드는 비프립 사각피자 / crispy beef rib square pizza - korean street food,2021-11-22,1152001,22961,860,야미보이 Yummyboy
2573,하루 400그릇! 5900원 파스타 / bacon cream pasta and pizza - korean street food,2021-11-19,1353993,23566,567,야미보이 Yummyboy
2574,국내 최대 규모의 만두공장! 만두 대량생산 과정 / Dumpling mass production process - korean street food,2021-11-16,370042,5319,186,야미보이 Yummyboy
2575,초스피드 달인!  소시지 핫도그와 도너츠 만들기 / amazing skill! super speed sausage donut master - korean street food,2021-11-14,731655,8921,272,야미보이 Yummyboy
2576,"하루 2만개 팔리는 미국식 햄버거 / famous burgers sold 20,000 a day - korean street food",2021-11-11,538279,9649,396,야미보이 Yummyboy
2577,돼지껍데기로 유명한 족발집 / steamed pork rind and pork hock - korean street food,2021-11-09,352318,4524,237,야미보이 Yummyboy
2578,강남 진출! 줄서서 먹는 오믈렛 치즈 계란말이 김밥 / omelette cheese egg roll kimbap - korean street food,2021-11-07,687041,11317,274,야미보이 Yummyboy
2579,"계란듬뿍! 모짜렐라 치즈 토스트, 직접 만든 소스 / mozzarella cheese toast, homemade sauce - korean street food",2021-11-05,616756,11643,281,야미보이 Yummyboy
2580,배달 푸드어워즈 1위! 베이컨 에그 버거 / bacon egg burger - korean street food,2021-11-03,720656,15288,526,야미보이 Yummyboy
2581,"줄서서 먹는 능이버섯 장작구이 통닭, 자가제면 메밀 막국수 / oak firewood roasting chicken - korean street food",2021-10-31,20189477,140955,3582,야미보이 Yummyboy
2582,흘리지 않고 먹는 UFO버거! / UFO Burger! that eat without spilling - korean street food,2021-10-29,11959612,174181,9583,야미보이 Yummyboy
2583,일본식 계란 치즈 철판 핫도그 (오코노미야끼) / japanese style egg cheese roll pancake - korean street food,2021-10-27,18191560,155379,3227,야미보이 Yummyboy
2584,줄서서 먹는 큐브 모짜렐라 치즈돈까스 / cube cheese pork cutlet - korean street food,2021-10-25,1209176,20822,365,야미보이 Yummyboy
2585,더블 사이즈 아이스크림 크레페 / double size ice cream crepe - korean street food,2021-10-23,22665421,126548,3830,야미보이 Yummyboy
2586,"직접 만드는 뜨끈한 콩국과 찹쌀튀김, 토스트 / handmade bean soup, egg toast - korean street food",2021-10-21,401834,6906,254,야미보이 Yummyboy
2587,고기듬뿍! 쌀국수 달인의 차돌양지 쌀국수 / best rice noodle in korea - korean street food,2021-10-19,6096381,55725,1541,야미보이 Yummyboy
2588,달인의 현란한 스킬! 초스피드 꽈배기와 도너츠 / Amazing skill! Super Speed Donuts Master - Korean street food,2021-10-17,4394977,31657,1318,야미보이 Yummyboy
2589,"줄서서 먹는 수제돈까스 당면튀김 떡볶이 / Cheese pork cutlet, Tteokbokki - korean street food",2021-10-15,705565,13259,393,야미보이 Yummyboy
2590,오후 2시반이면 마감되는 햄버거! 빵부터 베이컨까지 직접 만드는 수제버거 / all handmade burger - korean street food,2021-10-13,6636581,76109,1297,야미보이 Yummyboy
2591,산속에서 만드는 초대형 토마호크 스테이크 / giant tomahawk steak making in the mountains - korean restaurant food,2021-10-11,9338702,63211,2770,야미보이 Yummyboy
2592,크레페 전문점의 딸기 바나나 아이스크림 크레페 / Strawberry Banana Ice Cream Crepe - Korean Crepe Shop,2021-10-09,547235,9359,257,야미보이 Yummyboy
2593,익산의 명물 깨통닭! 과일숙성 카레 깨통닭 / Fruit Aged Curry Sesame Chicken - Korean Street Food,2021-10-07,355006,7101,204,야미보이 Yummyboy
2594,"생과일 수제 젤라또 아이스크림 만들기 (오렌지, 바질 토마토, 카라멜 초코) / gelato ice cream making - korean street food",2021-10-05,5514026,63194,655,야미보이 Yummyboy
2595,"300kg씩 만드는 대왕 떡갈비, 소스도 직접 만드는 곳 / hamburger steak, Tteokgalbi - korean food",2021-10-03,7843677,68309,1456,야미보이 Yummyboy
2596,"수플레에 크림을 넣었다! 수플레 도넛 / soufflé with cream, soufflé donuts - korean street food",2021-09-30,181142,5269,170,야미보이 Yummyboy
2597,"패티만 2kg, 초대형 치즈버거! 빵부터 소스까지 직접 만드는 곳 / giant cheeseburger - korean street food",2021-09-28,2749787,57709,1308,야미보이 Yummyboy
2598,칼로 깎아 만드는 수제 만두피 달인 / dumpling skin cutting master - korean street food,2021-09-25,220391,4245,256,야미보이 Yummyboy
2599,"가장 싼 가마솥 통닭, 닭다리, 닭날개 - 음성5일장 / giant cauldron whole chicken - korean street food",2021-09-23,2052911,24919,1466,야미보이 Yummyboy
2600,"떡볶이 명인 1호! 과일숙성 소스 떡볶이 / tteokbokki Master, Aged Fruit Tteokbokki - korean street food",2021-09-21,1008288,16555,2609,야미보이 Yummyboy
2601,줄서서 먹는 장날 가마솥 통닭 / korean fried chicken - korean street food,2021-09-18,8250698,57520,5785,야미보이 Yummyboy
2602,"반죽부터 직접 만드는 트럭 피자, 화덕에 굽는 곳 / handmade truck pizza - korean street food",2021-09-16,4169659,75801,2450,야미보이 Yummyboy
2603,시장통닭 3마리 만원! 부위별 파는 곳 / crispy fried chicken - korean street food,2021-09-14,853351,14626,545,야미보이 Yummyboy
2604,반숙 오므라이스 장인 / omelette rice master - korean street food,2021-09-12,2480661,45158,936,야미보이 Yummyboy
2605,달인의 다양한 떡 만들기 / amazing rice cake making skill - korean street food,2021-09-11,2265779,23228,794,야미보이 Yummyboy
2606,"베이컨 갈릭 오믈렛, 치즈 오믈렛 / bacon garlic omelette, cheese omelette - korean street food",2021-09-08,547648,9990,333,야미보이 Yummyboy
2607,귀여운 캐릭터 수제캔디 만들기 / cute handmade candy making - korean street food,2021-09-06,2689922,43567,960,야미보이 Yummyboy
2608,야미보이 길거리 토스트 Top10 / Yummyboy Street Toast Top10,2021-09-04,979046,13197,400,야미보이 Yummyboy
2609,옥수수 알갱이가 씹히는 옥수수떡 / sweet corn rice cake - korean street food,2021-09-02,278368,5098,227,야미보이 Yummyboy
2610,크림 폭탄 도넛! / cream bomb donuts - korean street food,2021-08-31,2423190,33832,838,야미보이 Yummyboy
2611,"재료부터 직접 만드는 떡볶이, 튀김, 김밥 / Popular snacks in the Korean market - Korean street food",2021-08-28,1890965,25483,464,야미보이 Yummyboy
2612,"빵부터 소스까지 직접 만드는 수제버거 / homemade cheeseburger, all ingredients homemade - korean street food",2021-08-26,428563,8667,361,야미보이 Yummyboy
2613,"솜사탕 아이스크림 과일 브리또, 무지개 솜사탕 / cotton candy ice cream fruit burrito - korean street food",2021-08-24,5605267,28315,1217,야미보이 Yummyboy
2614,산더미처럼 쌓아놓고 파는 옛날통닭 / popular and cheap whole chicken - korean street food,2021-08-22,526884,5306,304,야미보이 Yummyboy
2615,깔끔한 과일 자르기 달인! / amazing fruit cutting skills - korean street food,2021-08-20,5266206,26558,886,야미보이 Yummyboy
2616,귀여운 어피치 수제캔디 / handmade candy factory - korean street food,2021-08-18,472232,6922,194,야미보이 Yummyboy
2617,펄슈가 반죽! 달달한 와플 공장 / pearl sugar dough! sweet waffle factory - korean street food,2021-08-16,377555,6747,232,야미보이 Yummyboy
2618,소스부터 직접 만드는 흑마늘 닭강정 / black garlic chicken - korean street food,2021-08-14,906873,14428,506,야미보이 Yummyboy
2619,"줄서서 먹는 중식당! 짜장면, 볶음밥, 동파육 / fried egg rice, fried pork, black bean sauce noodle - korean street food",2021-08-12,1307221,16861,452,야미보이 Yummyboy
2620,"쌀가루 피자 고로케, 소시지 고로케 / fried pizza croquette, sausage croquette - korean street food",2021-08-10,934945,15339,343,야미보이 Yummyboy
2621,"줄서서 먹는 고추 닭강정, 마늘 닭강정 / spicy sweet and sour chicken, garlic chicken - korean street food",2021-08-08,1513294,18506,648,야미보이 Yummyboy
2622,신선한 과일로 숙성한 그릴 바베큐 / grilled barbecue aged with fruit - korean street food,2021-08-05,599590,10783,392,야미보이 Yummyboy
2623,육즙을 가둬 두툼한 수비드 패티 햄버거 / juicy sous vide hamburger - korean street food,2021-08-03,341069,7183,432,야미보이 Yummyboy
2624,"생쌀로 만드는 소고기찜 볶음밥, 육즙가득 화덕 고기빵 / steamed beef fried rice, juicy meat bread - korean street food",2021-08-01,491299,8908,406,야미보이 Yummyboy
2625,"수제 떡볶이, 더블치즈 계란말이 김밥 / homemade Tteokbokki, double cheese egg roll gimbap - korean street food",2021-07-30,632269,9933,288,야미보이 Yummyboy
2626,"줄서서 먹는  치즈튀김 돈까스, 떡튀김 떡볶이 / fried cheese pork cutlet, fried Tteokbokki - korean street food",2021-07-28,514729,7614,400,야미보이 Yummyboy
2627,과자공장에서 만드는 추억의 땅콩과자 / confectionery factory making peanut snacks,2021-07-26,213876,3371,131,야미보이 Yummyboy
2628,"줄서서 먹는 치즈돈까스, 치즈떡갈비 / cheese pork cutlet, cheese Tteokgalbi - korean street food",2021-07-24,768826,10086,479,야미보이 Yummyboy
2629,할머니 해물파전 달인 / welsh onion pancake (pajeon) - korean street food,2021-07-22,704303,7750,409,야미보이 Yummyboy
2630,치즈 듬뿍!  9가지 천원 고로케 / fried cheese croquettes - korean street food,2021-07-20,33981691,115868,3122,야미보이 Yummyboy
